Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0153,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$30110148,True,24.57%,-25.34%,0.97,8.41,504,50.40%,14.94%,36.75%,7.22%,161.30,47.02,2.66,13.32%,2.76,95.36%,130.21%,95.54%,135.92%,18.92%,5.95%,7.71%,13.11%,8.56%,-25.34%,-20.02%,-18.25%,-5.59%,-3.10%,4.40,1.16,150,150,8,0.02,62,175
0152,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$23604332,True,23.42%,-29.09%,0.80,8.83,510,50.78%,13.83%,33.94%,6.92%,158.37,44.63,2.78,12.86%,2.72,95.17%,126.74%,95.36%,133.83%,28.98%,8.85%,9.18%,11.45%,7.49%,-29.09%,-20.60%,-19.88%,-5.62%,-2.62%,4.17,1.01,150,150,12,0.02,62,165
0151,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$30204061,True,24.59%,-32.54%,0.76,11.46,493,49.29%,15.24%,39.85%,8.68%,163.91,48.97,2.05,14.44%,2.55,94.51%,121.53%,94.66%,125.83%,6.89%,2.25%,5.62%,13.50%,8.81%,-32.54%,-26.02%,-21.10%,-7.87%,-5.26%,3.12,0.93,150,200,12,0.025,62,175
0150,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30863857,True,24.70%,-24.46%,1.01,9.63,421,52.73%,18.43%,44.12%,10.23%,186.66,54.60,2.52,14.61%,2.58,95.16%,123.84%,95.29%,130.27%,36.82%,11.02%,10.91%,16.40%,10.65%,-24.46%,-22.73%,-22.34%,-6.73%,-4.23%,3.67,1.07,175,200,12,0.025,62,175
0149,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30863857,True,24.70%,-24.46%,1.01,9.63,421,52.73%,18.43%,44.12%,10.23%,186.66,54.60,2.52,14.61%,2.58,95.16%,123.84%,95.29%,130.27%,36.82%,11.02%,10.91%,16.40%,10.65%,-24.46%,-22.73%,-22.34%,-6.73%,-4.23%,3.67,1.07,175,175,12,0.025,42,175
0148,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30863857,True,24.70%,-24.46%,1.01,9.63,421,52.73%,18.43%,44.12%,10.23%,186.66,54.60,2.52,14.61%,2.58,95.16%,123.84%,95.29%,130.27%,36.82%,11.02%,10.91%,16.40%,10.65%,-24.46%,-22.73%,-22.34%,-6.73%,-4.23%,3.67,1.07,175,225,12,0.025,47,175
0147,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32562661,True,24.95%,-41.91%,0.60,12.29,343,51.02%,22.71%,55.53%,11.47%,239.71,64.61,3.17,15.79%,2.34,95.92%,127.50%,96.04%,132.76%,70.10%,19.37%,16.37%,14.28%,9.31%,-41.91%,-26.35%,-22.62%,-8.11%,-4.91%,3.08,0.82,225,225,12,0.025,47,175
0146,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32562661,True,24.95%,-41.91%,0.60,12.29,343,51.02%,22.71%,55.53%,11.47%,239.71,64.61,3.17,15.79%,2.34,95.92%,127.50%,96.04%,132.76%,70.10%,19.37%,16.37%,14.28%,9.31%,-41.91%,-26.35%,-22.62%,-8.11%,-4.91%,3.08,0.82,225,225,12,0.025,47,190
0145,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4163114,True,15.55%,-29.32%,0.53,11,458,46.07%,11.34%,31.85%,6.18%,190.63,49.52,2.51,11.50%,2.07,92.62%,129.32%,92.83%,138.61%,15.13%,4.81%,3.98%,3.92%,2.59%,-29.32%,-26.37%,-20.02%,-7.57%,-4.91%,2.06,0.62,225,225,12,0.015,52,190
0144,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4163114,True,15.55%,-29.32%,0.53,11,458,46.07%,11.34%,31.85%,6.18%,190.63,49.52,2.51,11.50%,2.07,92.62%,129.32%,92.83%,138.61%,15.13%,4.81%,3.98%,3.92%,2.59%,-29.32%,-26.37%,-20.02%,-7.57%,-4.91%,2.06,0.62,225,225,12,0.015,62,160
0143,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2258552,True,12.95%,-29.32%,0.44,11.48,468,45.09%,8.21%,25.78%,6.22%,185.17,50.93,2.42,10.96%,1.83,91.48%,124.89%,91.71%,128.41%,13.30%,4.25%,4.20%,4.11%,2.72%,-29.32%,-26.97%,-19.94%,-8.14%,-5.44%,1.59,0.51,225,225,11,0.015,62,160
0142,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3338942,True,14.59%,-25.68%,0.57,10.77,628,44.90%,6.92%,22.04%,5.40%,135.33,36.01,2.07,10.42%,2.20,90.50%,118.69%,90.75%,123.01%,6.69%,2.18%,3.44%,5.11%,3.38%,-25.68%,-25.53%,-16.24%,-7.50%,-4.67%,1.94,0.65,150,250,11,0.015,62,160
0141,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3338942,True,14.59%,-25.68%,0.57,10.77,628,44.90%,6.92%,22.04%,5.40%,135.33,36.01,2.07,10.42%,2.20,90.50%,118.69%,90.75%,123.01%,6.69%,2.18%,3.44%,5.11%,3.38%,-25.68%,-25.53%,-16.24%,-7.50%,-4.67%,1.94,0.65,150,250,11,0.015,62,155
0140,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,250,11,0.015,62,205
0139,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64966074,True,28.32%,-42.39%,0.67,17.45,372,47.85%,23.43%,65.97%,15.60%,215.08,75.52,2.86,24.48%,1.75,101.19%,142.68%,101.23%,153.33%,79.25%,21.47%,25.28%,28.59%,18.25%,-42.39%,-41.76%,-35.53%,-13.60%,-11.64%,2.08,0.71,200,250,11,0.05,57,165
0138,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$54238790,True,27.43%,-30.96%,0.89,11.01,391,53.71%,19.72%,47.75%,12.81%,193.02,67.76,2.64,19.46%,2.09,97.48%,127.42%,97.54%,134.26%,73.53%,20.17%,12.15%,20.22%,13.06%,-30.96%,-30.34%,-29.15%,-8.06%,-5.71%,3.41,0.91,175,250,11,0.04,57,165
0137,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$54238790,True,27.43%,-30.96%,0.89,11.01,391,53.71%,19.72%,47.75%,12.81%,193.02,67.76,2.64,19.46%,2.09,97.48%,127.42%,97.54%,134.26%,73.53%,20.17%,12.15%,20.22%,13.06%,-30.96%,-30.34%,-29.15%,-8.06%,-5.71%,3.41,0.91,175,150,11,0.04,57,165
0136,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$81837967,True,29.44%,-35.72%,0.82,12.15,475,46.95%,18.77%,53.58%,12.04%,175.52,55.68,1.99,20.76%,2.13,98.90%,144.55%,98.97%,146.46%,36.36%,10.89%,6.40%,17.07%,11.08%,-35.72%,-32.19%,-28.66%,-8.95%,-7.07%,3.29,0.91,150,150,11,0.04,57,165
0135,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$116660123,True,31.24%,-28.75%,1.09,9.99,391,53.45%,23.04%,54.11%,12.65%,199.50,61.98,2.84,18.85%,2.45,98.89%,129.68%,98.95%,135.81%,60.03%,16.97%,14.53%,21.90%,14.11%,-28.75%,-26.78%,-25.02%,-7.10%,-4.80%,4.40,1.16,175,150,11,0.035,57,165
0134,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$25203433,True,23.86%,-47.75%,0.50,14.92,303,53.14%,27.27%,66.25%,16.92%,256.60,89.06,2.54,19.44%,1.86,97.82%,133.28%,97.86%,140.61%,54.17%,15.52%,14.10%,15.47%,10.06%,-47.75%,-31.02%,-28.66%,-10.87%,-8.29%,2.20,0.67,250,150,11,0.035,57,165
0133,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$52594120,True,27.42%,-48.24%,0.57,15.73,297,54.55%,31.20%,71.05%,16.63%,259.07,91.04,2.83,20.57%,2.00,98.63%,133.68%,98.67%,138.61%,45.17%,13.23%,15.18%,16.85%,10.94%,-48.24%,-35.62%,-32.54%,-11.30%,-8.19%,2.43,0.71,250,150,9,0.035,57,165
0132,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84583858,True,29.60%,-35.72%,0.83,11.47,487,47.23%,17.76%,50.54%,11.58%,171.37,52.63,2.20,20.73%,2.12,98.42%,136.69%,98.49%,139.74%,66.50%,18.52%,9.10%,20.48%,13.23%,-35.72%,-29.54%,-28.95%,-8.61%,-6.81%,3.44,0.94,150,150,8,0.04,50,165
0131,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84732749,True,29.61%,-32.68%,0.91,12.15,471,48.20%,18.91%,51.87%,11.75%,174.01,55.99,2.02,20.42%,2.18,98.67%,142.77%,98.73%,144.64%,36.56%,10.94%,5.93%,17.30%,11.23%,-32.68%,-32.41%,-29.00%,-9.04%,-7.45%,3.28,0.94,150,150,12,0.04,47,165
0130,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$107635785,True,30.99%,-45.53%,0.68,15.61,289,55.36%,38.58%,82.30%,15.65%,263.64,97.36,3.37,22.56%,2.04,99.86%,137.23%,99.90%,154.56%,69.25%,19.17%,14.32%,20.63%,13.32%,-45.53%,-40.28%,-37.28%,-11.15%,-8.08%,2.78,0.76,250,150,12,0.04,52,165
0129,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$86714649,True,29.90%,-46.40%,0.64,15.78,295,53.90%,36.60%,81.17%,15.50%,257.96,100.39,3.07,22.98%,1.95,100.28%,137.23%,100.32%,157.26%,58.69%,16.64%,13.39%,19.08%,12.35%,-46.40%,-40.28%,-37.40%,-11.28%,-8.06%,2.65,0.72,250,150,11,0.04,50,165
0128,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$31280260,True,24.90%,-34.75%,0.72,11.3,288,57.64%,27.91%,57.08%,11.77%,256.69,76.39,4.02,14.88%,2.53,93.82%,122.11%,93.91%,129.39%,102.21%,26.45%,19.99%,17.33%,11.24%,-34.75%,-23.60%,-22.37%,-7.70%,-4.21%,3.23,0.93,250,225,11,0.025,50,170
0127,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$31280260,True,24.90%,-34.75%,0.72,11.3,288,57.64%,27.91%,57.08%,11.77%,256.69,76.39,4.02,14.88%,2.53,93.82%,122.11%,93.91%,129.39%,102.21%,26.45%,19.99%,17.33%,11.24%,-34.75%,-23.60%,-22.37%,-7.70%,-4.21%,3.23,0.93,250,225,11,0.025,57,170
0126,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,225,8,0.025,42,215
0125,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29503777,True,24.48%,-39.53%,0.62,12.07,346,50.00%,23.23%,58.33%,11.87%,237.87,66.38,2.72,15.88%,2.31,96.23%,128.47%,96.34%,132.10%,53.15%,15.27%,13.22%,13.55%,8.84%,-39.53%,-25.46%,-24.95%,-8.28%,-5.64%,2.96,0.82,225,225,8,0.025,42,215
0124,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,225,8,0.025,42,155
0123,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8204705,True,18.60%,-45.17%,0.41,13.48,345,54.78%,18.09%,41.25%,9.98%,226.02,71.03,2.11,13.30%,2.07,93.11%,126.14%,93.25%,132.15%,22.40%,6.97%,1.88%,3.68%,2.44%,-45.17%,-23.49%,-21.12%,-8.90%,-5.22%,2.09,0.62,250,150,8,0.02,47,155
0122,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8204705,True,18.60%,-45.17%,0.41,13.48,345,54.78%,18.09%,41.25%,9.98%,226.02,71.03,2.11,13.30%,2.07,93.11%,126.14%,93.25%,132.15%,22.40%,6.97%,1.88%,3.68%,2.44%,-45.17%,-23.49%,-21.12%,-8.90%,-5.22%,2.09,0.62,250,150,8,0.02,57,155
0121,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8396342,True,18.72%,-32.03%,0.58,10.51,343,54.81%,17.45%,38.66%,8.28%,227.38,69.25,2.94,12.70%,2.21,92.65%,126.64%,92.80%,132.60%,39.40%,11.71%,6.64%,7.53%,4.96%,-32.03%,-23.70%,-22.46%,-7.25%,-3.99%,2.58,0.72,250,150,12,0.02,57,155
0120,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8396342,True,18.72%,-32.03%,0.58,10.51,343,54.81%,17.45%,38.66%,8.28%,227.38,69.25,2.94,12.70%,2.21,92.65%,126.64%,92.80%,132.60%,39.40%,11.71%,6.64%,7.53%,4.96%,-32.03%,-23.70%,-22.46%,-7.25%,-3.99%,2.58,0.72,250,150,12,0.02,57,210
0119,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$50092616,True,27.18%,-51.37%,0.53,19.82,302,51.32%,34.10%,84.30%,18.83%,259.10,98.99,2.13,24.68%,1.70,101.51%,141.73%,101.55%,169.47%,53.14%,15.26%,5.60%,15.41%,10.02%,-51.37%,-46.16%,-44.68%,-15.05%,-13.23%,1.81,0.57,250,150,12,0.05,47,175
0118,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$72564588,True,28.87%,-42.93%,0.67,14.97,410,49.02%,20.38%,57.65%,15.47%,195.41,68.22,2.58,23.12%,1.86,100.02%,136.60%,100.06%,141.06%,76.57%,20.87%,21.04%,25.96%,16.63%,-42.93%,-40.55%,-32.89%,-11.48%,-10.39%,2.52,0.74,175,150,12,0.05,47,175
0117,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$72564588,True,28.87%,-42.93%,0.67,14.97,410,49.02%,20.38%,57.65%,15.47%,195.41,68.22,2.58,23.12%,1.86,100.02%,136.60%,100.06%,141.06%,76.57%,20.87%,21.04%,25.96%,16.63%,-42.93%,-40.55%,-32.89%,-11.48%,-10.39%,2.52,0.74,175,150,12,0.05,47,160
0116,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$71763623,True,28.81%,-43.67%,0.66,14.16,412,50.00%,20.25%,53.94%,13.45%,192.81,64.19,2.27,22.31%,1.91,99.29%,129.61%,99.34%,141.11%,42.11%,12.43%,12.33%,18.92%,12.25%,-43.67%,-32.71%,-31.52%,-10.61%,-8.60%,2.72,0.80,175,150,9,0.045,47,165
0115,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$53950980,True,27.55%,-47.55%,0.58,18.1,305,52.46%,34.36%,81.43%,17.59%,261.43,91.91,2.29,23.88%,1.78,101.03%,133.59%,101.07%,158.40%,53.38%,15.32%,5.58%,16.38%,10.64%,-47.55%,-41.51%,-40.96%,-13.60%,-11.25%,2.03,0.64,250,150,9,0.045,47,165
0114,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$54401098,True,27.59%,-47.55%,0.58,18.58,309,52.43%,34.08%,81.60%,18.28%,260.65,89.07,2.17,24.16%,1.76,101.96%,137.70%,102.00%,158.51%,50.91%,14.70%,5.65%,15.07%,9.81%,-47.55%,-43.59%,-41.53%,-14.01%,-11.70%,1.97,0.62,250,250,10,0.045,50,165
0113,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$54401098,True,27.59%,-47.55%,0.58,18.58,309,52.43%,34.08%,81.60%,18.28%,260.65,89.07,2.17,24.16%,1.76,101.96%,137.70%,102.00%,158.51%,50.91%,14.70%,5.65%,15.07%,9.81%,-47.55%,-43.59%,-41.53%,-14.01%,-11.70%,1.97,0.62,250,200,10,0.045,50,165
0112,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$54401098,True,27.59%,-47.55%,0.58,18.58,309,52.43%,34.08%,81.60%,18.28%,260.65,89.07,2.17,24.16%,1.76,101.96%,137.70%,102.00%,158.51%,50.91%,14.70%,5.65%,15.07%,9.81%,-47.55%,-43.59%,-41.53%,-14.01%,-11.70%,1.97,0.62,250,200,10,0.045,42,240
0111,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,225,10,0.045,42,240
0110,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,225,10,0.045,37,185
0109,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$40300681,True,25.98%,-41.30%,0.63,14.98,481,47.61%,16.61%,46.80%,10.82%,170.25,52.56,2.11,17.73%,2.18,96.39%,126.81%,96.48%,130.66%,29.64%,9.04%,7.34%,14.64%,9.54%,-41.30%,-26.17%,-25.97%,-10.38%,-6.54%,2.50,0.83,150,225,10,0.035,37,185
0108,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$40300681,True,25.98%,-41.30%,0.63,14.98,481,47.61%,16.61%,46.80%,10.82%,170.25,52.56,2.11,17.73%,2.18,96.39%,126.81%,96.48%,130.66%,29.64%,9.04%,7.34%,14.64%,9.54%,-41.30%,-26.17%,-25.97%,-10.38%,-6.54%,2.50,0.83,150,225,10,0.035,42,185
0107,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,225,10,0.045,42,185
0106,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,200,10,0.045,42,185
0105,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,200,10,0.045,42,150
0104,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$31400783,True,24.78%,-31.65%,0.78,11.21,373,49.87%,20.61%,51.57%,10.19%,213.64,64.30,3.42,15.24%,2.44,95.22%,128.96%,95.34%,137.24%,95.06%,24.95%,18.19%,17.07%,11.08%,-31.65%,-27.05%,-23.80%,-7.79%,-4.88%,3.18,0.90,200,200,10,0.025,42,150
0103,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,200,10,0.045,42,245
0102,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,250,10,0.045,42,245
0101,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$31400783,True,24.78%,-31.65%,0.78,11.21,373,49.87%,20.61%,51.57%,10.19%,213.64,64.30,3.42,15.24%,2.44,95.22%,128.96%,95.34%,137.24%,95.06%,24.95%,18.19%,17.07%,11.08%,-31.65%,-27.05%,-23.80%,-7.79%,-4.88%,3.18,0.90,200,175,10,0.025,42,245
0100,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30014548,True,24.56%,-28.64%,0.86,10.55,374,50.53%,21.36%,52.53%,10.49%,214.57,61.32,2.83,15.19%,2.44,95.03%,126.63%,95.15%,134.62%,59.94%,16.95%,13.63%,15.80%,10.28%,-28.64%,-26.72%,-21.81%,-7.43%,-5.07%,3.31,0.95,200,175,8,0.025,42,245
0099,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$41327125,True,26.09%,-27.91%,0.93,9.19,500,48.40%,16.02%,42.28%,8.61%,165.35,47.68,2.28,14.98%,2.63,95.12%,125.67%,95.27%,128.05%,18.17%,5.72%,8.67%,17.25%,11.19%,-27.91%,-22.47%,-20.12%,-6.33%,-4.24%,4.12,1.11,150,175,8,0.025,42,245
0098,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$31400783,True,24.78%,-31.65%,0.78,11.21,373,49.87%,20.61%,51.57%,10.19%,213.64,64.30,3.42,15.24%,2.44,95.22%,128.96%,95.34%,137.24%,95.06%,24.95%,18.19%,17.07%,11.08%,-31.65%,-27.05%,-23.80%,-7.79%,-4.88%,3.18,0.90,200,225,10,0.025,42,245
0097,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32890725,True,25.00%,-28.64%,0.87,10.29,371,50.40%,21.72%,53.23%,10.30%,216.03,61.87,3.20,15.20%,2.47,95.07%,126.68%,95.19%,134.66%,66.28%,18.47%,15.86%,16.94%,10.99%,-28.64%,-25.50%,-23.89%,-7.21%,-4.79%,3.47,0.96,200,225,9,0.025,42,245
0096,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$30944495,True,24.70%,-27.47%,0.90,9.74,509,48.53%,15.16%,40.34%,8.58%,162.59,47.33,1.94,14.76%,2.52,95.03%,122.66%,95.19%,125.84%,-3.66%,-1.24%,4.03%,13.07%,8.54%,-27.47%,-23.43%,-23.31%,-6.70%,-4.43%,3.69,1.00,150,225,9,0.025,52,195
0095,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$30944495,True,24.70%,-27.47%,0.90,9.74,509,48.53%,15.16%,40.34%,8.58%,162.59,47.33,1.94,14.76%,2.52,95.03%,122.66%,95.19%,125.84%,-3.66%,-1.24%,4.03%,13.07%,8.54%,-27.47%,-23.43%,-23.31%,-6.70%,-4.43%,3.69,1.00,150,150,9,0.025,52,195
0094,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29408901,True,24.47%,-41.64%,0.59,12.36,345,50.14%,23.52%,58.51%,11.68%,238.86,67.30,2.76,16.00%,2.28,96.27%,128.97%,96.38%,132.78%,58.52%,16.60%,13.37%,13.05%,8.52%,-41.64%,-24.95%,-24.95%,-8.35%,-5.83%,2.93,0.80,225,150,9,0.025,52,195
0093,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$22668687,True,23.35%,-36.79%,0.63,12.45,304,54.93%,26.14%,57.21%,11.73%,250.59,75.12,3.54,15.11%,2.30,93.58%,125.64%,93.69%,132.02%,89.16%,23.67%,20.10%,16.73%,10.86%,-36.79%,-28.66%,-23.85%,-8.39%,-4.86%,2.78,0.78,250,200,9,0.025,52,225
0092,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$52594120,True,27.42%,-48.24%,0.57,15.73,297,54.55%,31.20%,71.05%,16.63%,259.07,91.04,2.83,20.57%,2.00,98.63%,133.68%,98.67%,138.61%,45.17%,13.23%,15.18%,16.85%,10.94%,-48.24%,-35.62%,-32.54%,-11.30%,-8.19%,2.43,0.71,250,200,9,0.035,52,190
0091,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$67832352,True,28.68%,-40.46%,0.71,15.12,301,51.50%,34.89%,82.56%,15.72%,260.34,96.80,3.04,23.12%,1.89,100.37%,143.05%,100.42%,154.44%,60.84%,17.16%,13.70%,18.69%,12.10%,-40.46%,-39.38%,-37.98%,-10.95%,-8.12%,2.62,0.73,250,200,9,0.04,50,190
0090,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$75671308,True,29.22%,-47.59%,0.61,15.34,295,53.56%,34.40%,77.95%,15.82%,262.97,91.70,3.26,20.53%,2.12,97.56%,130.93%,97.61%,144.51%,61.55%,17.34%,17.99%,19.05%,12.33%,-47.59%,-37.41%,-30.70%,-10.84%,-7.08%,2.70,0.76,250,200,8,0.035,50,190
0089,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8204705,True,18.60%,-45.17%,0.41,13.48,345,54.78%,18.09%,41.25%,9.98%,226.02,71.03,2.11,13.30%,2.07,93.11%,126.14%,93.25%,132.15%,22.40%,6.97%,1.88%,3.68%,2.44%,-45.17%,-23.49%,-21.12%,-8.90%,-5.22%,2.09,0.62,250,200,8,0.02,50,190
0088,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8204705,True,18.60%,-45.17%,0.41,13.48,345,54.78%,18.09%,41.25%,9.98%,226.02,71.03,2.11,13.30%,2.07,93.11%,126.14%,93.25%,132.15%,22.40%,6.97%,1.88%,3.68%,2.44%,-45.17%,-23.49%,-21.12%,-8.90%,-5.22%,2.09,0.62,250,150,8,0.02,50,190
0087,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$2194043,True,12.84%,-31.39%,0.41,11.3,413,46.00%,9.38%,28.03%,6.50%,203.78,61.50,2.29,11.02%,1.80,91.43%,116.68%,91.65%,120.48%,17.15%,5.42%,2.42%,2.25%,1.49%,-31.39%,-24.49%,-19.06%,-8.12%,-6.19%,1.58,0.51,250,150,8,0.015,37,170
0086,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$2194043,True,12.84%,-31.39%,0.41,11.3,413,46.00%,9.38%,28.03%,6.50%,203.78,61.50,2.29,11.02%,1.80,91.43%,116.68%,91.65%,120.48%,17.15%,5.42%,2.42%,2.25%,1.49%,-31.39%,-24.49%,-19.06%,-8.12%,-6.19%,1.58,0.51,250,150,8,0.015,50,170
